t,vx_des,vy_des,wz_des,vx_out,vy_out,wz_out,imu_wz,tilt_deg,rho_min,poly_violation,hold,solver,solve_ms
0.020,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24686,0.00000,0.000,nan,0,0,,
0.040,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24686,0.00000,0.000,nan,0,0,,
0.060,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23765,0.00000,0.000,nan,0,0,,
0.080,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23765,0.00000,0.000,nan,0,0,,
0.100,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23765,0.00000,0.000,nan,0,0,,
0.120,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23765,0.00000,0.000,nan,0,0,,
0.140,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23765,0.00000,0.000,nan,0,0,,
0.160,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22257,0.00000,0.000,nan,0,0,,
0.180,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22257,0.00000,0.000,nan,0,0,,
0.200,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22257,0.00000,0.000,nan,0,0,,
0.220,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22257,0.00000,0.000,nan,0,0,,
0.240,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22257,0.00000,0.000,nan,0,0,,
0.260,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20203,0.00000,0.000,nan,0,0,,
0.280,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20203,0.00000,0.000,nan,0,0,,
0.300,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20203,0.00000,0.000,nan,0,0,,
0.320,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20203,0.00000,0.000,nan,0,0,,
0.340,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20203,0.00000,0.000,nan,0,0,,
0.360,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17650,0.00000,0.000,nan,0,0,,
0.380,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17650,0.00000,0.000,nan,0,0,,
0.400,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17650,0.00000,0.000,nan,0,0,,
0.420,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17650,0.00000,0.000,nan,0,0,,
0.440,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17650,0.00000,0.000,nan,0,0,,
0.460,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14663,0.00000,0.000,nan,0,0,,
0.480,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14663,0.00000,0.000,nan,0,0,,
0.500,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14663,0.00000,0.000,nan,0,0,,
0.520,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14663,0.00000,0.000,nan,0,0,,
0.540,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14663,0.00000,0.000,nan,0,0,,
0.560,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11315,0.00000,0.000,nan,0,0,,
0.580,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11315,0.00000,0.000,nan,0,0,,
0.600,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11315,0.00000,0.000,nan,0,0,,
0.620,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11315,0.00000,0.000,nan,0,0,,
0.640,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11315,0.00000,0.000,nan,0,0,,
0.660,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07691,0.00000,0.000,nan,0,0,,
0.680,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07691,0.00000,0.000,nan,0,0,,
0.700,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07691,0.00000,0.000,nan,0,0,,
0.720,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07691,0.00000,0.000,nan,0,0,,
0.740,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07691,0.00000,0.000,nan,0,0,,
0.760,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03873,0.00000,0.000,nan,0,0,,
0.780,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03873,0.00000,0.000,nan,0,0,,
0.800,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03873,0.00000,0.000,nan,0,0,,
0.820,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03873,0.00000,0.000,nan,0,0,,
0.840,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03873,0.00000,0.000,nan,0,0,,
0.860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00039,0.00000,0.000,nan,0,0,,
0.880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00039,0.00000,0.000,nan,0,0,,
0.900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00039,0.00000,0.000,nan,0,0,,
0.920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00039,0.00000,0.000,nan,0,0,,
0.940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00039,0.00000,0.000,nan,0,0,,
0.960,0.00000,0.00000,0.00000,0.00000,0.00000,0.03949,0.00000,0.000,nan,0,0,,
0.980,0.00000,0.00000,0.00000,0.00000,0.00000,0.03949,0.00000,0.000,nan,0,0,,
1.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03949,0.00000,0.000,nan,0,0,,
1.020,0.00000,0.00000,0.00000,0.00000,0.00000,0.03949,0.00000,0.000,nan,0,0,,
1.040,0.00000,0.00000,0.00000,0.00000,0.00000,0.03949,0.00000,0.000,nan,0,0,,
1.060,0.00000,0.00000,0.00000,0.00000,0.00000,0.07761,0.00000,0.000,nan,0,0,,
1.080,0.00000,0.00000,0.00000,0.00000,0.00000,0.07761,0.00000,0.000,nan,0,0,,
1.100,0.00000,0.00000,0.00000,0.00000,0.00000,0.07761,0.00000,0.000,nan,0,0,,
1.120,0.00000,0.00000,0.00000,0.00000,0.00000,0.07761,0.00000,0.000,nan,0,0,,
1.140,0.00000,0.00000,0.00000,0.00000,0.00000,0.07761,0.00000,0.000,nan,0,0,,
1.160,0.00000,0.00000,0.00000,0.00000,0.00000,0.11385,0.00000,0.000,nan,0,0,,
1.180,0.00000,0.00000,0.00000,0.00000,0.00000,0.11385,0.00000,0.000,nan,0,0,,
1.200,0.00000,0.00000,0.00000,0.00000,0.00000,0.11385,0.00000,0.000,nan,0,0,,
1.220,0.00000,0.00000,0.00000,0.00000,0.00000,0.11385,0.00000,0.000,nan,0,0,,
1.240,0.00000,0.00000,0.00000,0.00000,0.00000,0.11385,0.00000,0.000,nan,0,0,,
1.260,0.00000,0.00000,0.00000,0.00000,0.00000,0.14725,0.00000,0.000,nan,0,0,,
1.280,0.00000,0.00000,0.00000,0.00000,0.00000,0.14725,0.00000,0.000,nan,0,0,,
1.300,0.00000,0.00000,0.00000,0.00000,0.00000,0.14725,0.00000,0.000,nan,0,0,,
1.320,0.00000,0.00000,0.00000,0.00000,0.00000,0.14725,0.00000,0.000,nan,0,0,,
1.340,0.00000,0.00000,0.00000,0.00000,0.00000,0.14725,0.00000,0.000,nan,0,0,,
1.360,0.00000,0.00000,0.00000,0.00000,0.00000,0.17706,0.00000,0.000,nan,0,0,,
1.380,0.00000,0.00000,0.00000,0.00000,0.00000,0.17706,0.00000,0.000,nan,0,0,,
1.400,0.00000,0.00000,0.00000,0.00000,0.00000,0.17706,0.00000,0.000,nan,0,0,,
1.420,0.00000,0.00000,0.00000,0.00000,0.00000,0.17706,0.00000,0.000,nan,0,0,,
1.440,0.00000,0.00000,0.00000,0.00000,0.00000,0.17706,0.00000,0.000,nan,0,0,,
1.460,0.00000,0.00000,0.00000,0.00000,0.00000,0.20249,0.00000,0.000,nan,0,0,,
1.480,0.00000,0.00000,0.00000,0.00000,0.00000,0.20249,0.00000,0.000,nan,0,0,,
1.500,0.00000,0.00000,0.00000,0.00000,0.00000,0.20249,0.00000,0.000,nan,0,0,,
1.520,0.00000,0.00000,0.00000,0.00000,0.00000,0.20249,0.00000,0.000,nan,0,0,,
1.540,0.00000,0.00000,0.00000,0.00000,0.00000,0.20249,0.00000,0.000,nan,0,0,,
1.560,0.00000,0.00000,0.00000,0.00000,0.00000,0.22292,0.00000,0.000,nan,0,0,,
1.580,0.00000,0.00000,0.00000,0.00000,0.00000,0.22292,0.00000,0.000,nan,0,0,,
1.600,0.00000,0.00000,0.00000,0.00000,0.00000,0.22292,0.00000,0.000,nan,0,0,,
1.620,0.00000,0.00000,0.00000,0.00000,0.00000,0.22292,0.00000,0.000,nan,0,0,,
1.640,0.00000,0.00000,0.00000,0.00000,0.00000,0.22292,0.00000,0.000,nan,0,0,,
1.660,0.00000,0.00000,0.00000,0.00000,0.00000,0.23789,0.00000,0.000,nan,0,0,,
1.680,0.00000,0.00000,0.00000,0.00000,0.00000,0.23789,0.00000,0.000,nan,0,0,,
1.700,0.00000,0.00000,0.00000,0.00000,0.00000,0.23789,0.00000,0.000,nan,0,0,,
1.720,0.00000,0.00000,0.00000,0.00000,0.00000,0.23789,0.00000,0.000,nan,0,0,,
1.740,0.00000,0.00000,0.00000,0.00000,0.00000,0.23789,0.00000,0.000,nan,0,0,,
1.760,0.00000,0.00000,0.00000,0.00000,0.00000,0.24698,0.00000,0.000,nan,0,0,,
1.780,0.00000,0.00000,0.00000,0.00000,0.00000,0.24698,0.00000,0.000,nan,0,0,,
1.800,0.00000,0.00000,0.00000,0.00000,0.00000,0.24698,0.00000,0.000,nan,0,0,,
1.820,0.00000,0.00000,0.00000,0.00000,0.00000,0.24698,0.00000,0.000,nan,0,0,,
1.840,0.00000,0.00000,0.00000,0.00000,0.00000,0.24698,0.00000,0.000,nan,0,0,,
1.860,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.000,nan,0,0,,
1.880,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.000,nan,0,0,,
1.900,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.000,nan,0,0,,
1.920,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.000,nan,0,0,,
1.940,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.000,nan,0,0,,
1.960,0.00000,0.00000,0.00000,0.00000,0.00000,0.24687,0.00000,0.000,nan,0,0,,
1.980,0.00000,0.00000,0.00000,0.00000,0.00000,0.24687,0.00000,0.000,nan,0,0,,
2.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24687,0.00000,0.000,nan,0,0,,
2.020,0.00000,0.00000,0.00000,0.00000,0.00000,0.24687,0.00000,0.000,nan,0,0,,
2.040,0.00000,0.00000,0.00000,0.00000,0.00000,0.24687,0.00000,0.000,nan,0,0,,
2.060,0.00000,0.00000,0.00000,0.00000,0.00000,0.23764,0.00000,0.000,nan,0,0,,
2.080,0.00000,0.00000,0.00000,0.00000,0.00000,0.23764,0.00000,0.000,nan,0,0,,
2.100,0.00000,0.00000,0.00000,0.00000,0.00000,0.23764,0.00000,0.000,nan,0,0,,
2.120,0.00000,0.00000,0.00000,0.00000,0.00000,0.23764,0.00000,0.000,nan,0,0,,
2.140,0.00000,0.00000,0.00000,0.00000,0.00000,0.23764,0.00000,0.000,nan,0,0,,
2.160,0.00000,0.00000,0.00000,0.00000,0.00000,0.22257,0.00000,0.000,nan,0,0,,
2.180,0.00000,0.00000,0.00000,0.00000,0.00000,0.22257,0.00000,0.000,nan,0,0,,
2.200,0.00000,0.00000,0.00000,0.00000,0.00000,0.22257,0.00000,0.000,nan,0,0,,
2.220,0.00000,0.00000,0.00000,0.00000,0.00000,0.22257,0.00000,0.000,nan,0,0,,
2.240,0.00000,0.00000,0.00000,0.00000,0.00000,0.22257,0.00000,0.000,nan,0,0,,
2.260,0.00000,0.00000,0.00000,0.00000,0.00000,0.20203,0.00000,0.000,nan,0,0,,
2.280,0.00000,0.00000,0.00000,0.00000,0.00000,0.20203,0.00000,0.000,nan,0,0,,
2.300,0.00000,0.00000,0.00000,0.00000,0.00000,0.20203,0.00000,0.000,nan,0,0,,
2.320,0.00000,0.00000,0.00000,0.00000,0.00000,0.20203,0.00000,0.000,nan,0,0,,
2.340,0.00000,0.00000,0.00000,0.00000,0.00000,0.20203,0.00000,0.000,nan,0,0,,
2.360,0.00000,0.00000,0.00000,0.00000,0.00000,0.17650,0.00000,0.000,nan,0,0,,
2.380,0.00000,0.00000,0.00000,0.00000,0.00000,0.17650,0.00000,0.000,nan,0,0,,
2.400,0.00000,0.00000,0.00000,0.00000,0.00000,0.17650,0.00000,0.000,nan,0,0,,
2.420,0.00000,0.00000,0.00000,0.00000,0.00000,0.17650,0.00000,0.000,nan,0,0,,
2.440,0.00000,0.00000,0.00000,0.00000,0.00000,0.17650,0.00000,0.000,nan,0,0,,
2.460,0.00000,0.00000,0.00000,0.00000,0.00000,0.14664,0.00000,0.000,nan,0,0,,
2.480,0.00000,0.00000,0.00000,0.00000,0.00000,0.14664,0.00000,0.000,nan,0,0,,
2.500,0.00000,0.00000,0.00000,0.00000,0.00000,0.14664,0.00000,0.000,nan,0,0,,
2.520,0.00000,0.00000,0.00000,0.00000,0.00000,0.14664,0.00000,0.000,nan,0,0,,
2.540,0.00000,0.00000,0.00000,0.00000,0.00000,0.14664,0.00000,0.000,nan,0,0,,
2.560,0.00000,0.00000,0.00000,0.00000,0.00000,0.11315,0.00000,0.000,nan,0,0,,
2.580,0.00000,0.00000,0.00000,0.00000,0.00000,0.11315,0.00000,0.000,nan,0,0,,
2.600,0.00000,0.00000,0.00000,0.00000,0.00000,0.11315,0.00000,0.000,nan,0,0,,
2.620,0.00000,0.00000,0.00000,0.00000,0.00000,0.11315,0.00000,0.000,nan,0,0,,
2.640,0.00000,0.00000,0.00000,0.00000,0.00000,0.11315,0.00000,0.000,nan,0,0,,
2.660,0.00000,0.00000,0.00000,0.00000,0.00000,0.07688,0.00000,0.000,nan,0,0,,
2.680,0.00000,0.00000,0.00000,0.00000,0.00000,0.07688,0.00000,0.000,nan,0,0,,
2.700,0.00000,0.00000,0.00000,0.00000,0.00000,0.07688,0.00000,0.000,nan,0,0,,
2.720,0.00000,0.00000,0.00000,0.00000,0.00000,0.07688,0.00000,0.000,nan,0,0,,
2.740,0.00000,0.00000,0.00000,0.00000,0.00000,0.07688,0.00000,0.000,nan,0,0,,
2.760,0.00000,0.00000,0.00000,0.00000,0.00000,0.03872,0.00000,0.000,nan,0,0,,
2.780,0.00000,0.00000,0.00000,0.00000,0.00000,0.03872,0.00000,0.000,nan,0,0,,
2.800,0.00000,0.00000,0.00000,0.00000,0.00000,0.03872,0.00000,0.000,nan,0,0,,
2.820,0.00000,0.00000,0.00000,0.00000,0.00000,0.03872,0.00000,0.000,nan,0,0,,
2.840,0.00000,0.00000,0.00000,0.00000,0.00000,0.03872,0.00000,0.000,nan,0,0,,
2.860,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00039,0.00000,0.000,nan,0,0,,
2.880,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00039,0.00000,0.000,nan,0,0,,
2.900,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00039,0.00000,0.000,nan,0,0,,
2.920,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00039,0.00000,0.000,nan,0,0,,
2.940,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00039,0.00000,0.000,nan,0,0,,
2.960,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03947,0.00000,0.000,nan,0,0,,
2.980,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03947,0.00000,0.000,nan,0,0,,
3.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03947,0.00000,0.000,nan,0,0,,
3.020,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03947,0.00000,0.000,nan,0,0,,
3.040,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03947,0.00000,0.000,nan,0,0,,
3.060,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07762,0.00000,0.000,nan,0,0,,
3.080,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07762,0.00000,0.000,nan,0,0,,
3.100,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07762,0.00000,0.000,nan,0,0,,
3.120,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07762,0.00000,0.000,nan,0,0,,
3.140,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07762,0.00000,0.000,nan,0,0,,
3.160,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11384,0.00000,0.000,nan,0,0,,
3.180,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11384,0.00000,0.000,nan,0,0,,
3.200,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11384,0.00000,0.000,nan,0,0,,
3.220,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11384,0.00000,0.000,nan,0,0,,
3.240,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11384,0.00000,0.000,nan,0,0,,
3.260,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14725,0.00000,0.000,nan,0,0,,
3.280,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14725,0.00000,0.000,nan,0,0,,
3.300,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14725,0.00000,0.000,nan,0,0,,
3.320,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14725,0.00000,0.000,nan,0,0,,
3.340,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14725,0.00000,0.000,nan,0,0,,
3.360,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17705,0.00000,0.000,nan,0,0,,
3.380,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17705,0.00000,0.000,nan,0,0,,
3.400,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17705,0.00000,0.000,nan,0,0,,
3.420,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17705,0.00000,0.000,nan,0,0,,
3.440,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17705,0.00000,0.000,nan,0,0,,
3.460,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20248,0.00000,0.000,nan,0,0,,
3.480,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20248,0.00000,0.000,nan,0,0,,
3.500,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20248,0.00000,0.000,nan,0,0,,
3.520,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20248,0.00000,0.000,nan,0,0,,
3.540,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20248,0.00000,0.000,nan,0,0,,
3.560,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22292,0.00000,0.000,nan,0,0,,
3.580,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22292,0.00000,0.000,nan,0,0,,
3.600,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22292,0.00000,0.000,nan,0,0,,
3.620,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22292,0.00000,0.000,nan,0,0,,
3.640,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22292,0.00000,0.000,nan,0,0,,
3.660,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23787,0.00000,0.000,nan,0,0,,
3.680,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23787,0.00000,0.000,nan,0,0,,
3.700,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23787,0.00000,0.000,nan,0,0,,
3.720,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23787,0.00000,0.000,nan,0,0,,
3.740,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23787,0.00000,0.000,nan,0,0,,
3.760,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24698,0.00000,0.000,nan,0,0,,
3.780,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24698,0.00000,0.000,nan,0,0,,
3.800,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24698,0.00000,0.000,nan,0,0,,
3.820,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24698,0.00000,0.000,nan,0,0,,
3.840,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24698,0.00000,0.000,nan,0,0,,
3.860,0.00000,0.00000,0.00000,0.00000,0.00000,-0.25000,0.00000,0.000,nan,0,0,,
3.880,0.00000,0.00000,0.00000,0.00000,0.00000,-0.25000,0.00000,0.000,nan,0,0,,
3.900,0.00000,0.00000,0.00000,0.00000,0.00000,-0.25000,0.00000,0.000,nan,0,0,,
3.920,0.00000,0.00000,0.00000,0.00000,0.00000,-0.25000,0.00000,0.000,nan,0,0,,
3.940,0.00000,0.00000,0.00000,0.00000,0.00000,-0.25000,0.00000,0.000,nan,0,0,,
3.960,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24686,0.00000,0.000,nan,0,0,,
3.980,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24686,0.00000,0.000,nan,0,0,,
4.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24686,0.00000,0.000,nan,0,0,,
4.020,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24686,0.00000,0.000,nan,0,0,,
4.040,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24686,0.00000,0.000,nan,0,0,,
4.060,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23765,0.00000,0.000,nan,0,0,,
4.080,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23765,0.00000,0.000,nan,0,0,,
4.100,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23765,0.00000,0.000,nan,0,0,,
4.120,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23765,0.00000,0.000,nan,0,0,,
4.140,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23765,0.00000,0.000,nan,0,0,,
4.160,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22258,0.00000,0.000,nan,0,0,,
4.180,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22258,0.00000,0.000,nan,0,0,,
4.200,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22258,0.00000,0.000,nan,0,0,,
4.220,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22258,0.00000,0.000,nan,0,0,,
4.240,0.00000,0.00000,0.00000,0.00000,0.00000,-0.22258,0.00000,0.000,nan,0,0,,
4.260,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20205,0.00000,0.000,nan,0,0,,
4.280,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20205,0.00000,0.000,nan,0,0,,
4.300,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20205,0.00000,0.000,nan,0,0,,
4.320,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20205,0.00000,0.000,nan,0,0,,
4.340,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20205,0.00000,0.000,nan,0,0,,
4.360,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17650,0.00000,0.000,nan,0,0,,
4.380,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17650,0.00000,0.000,nan,0,0,,
4.400,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17650,0.00000,0.000,nan,0,0,,
4.420,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17650,0.00000,0.000,nan,0,0,,
4.440,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17650,0.00000,0.000,nan,0,0,,
4.460,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14665,0.00000,0.000,nan,0,0,,
4.480,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14665,0.00000,0.000,nan,0,0,,
4.500,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14665,0.00000,0.000,nan,0,0,,
4.520,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14665,0.00000,0.000,nan,0,0,,
4.540,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14665,0.00000,0.000,nan,0,0,,
4.560,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11317,0.00000,0.000,nan,0,0,,
4.580,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11317,0.00000,0.000,nan,0,0,,
4.600,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11317,0.00000,0.000,nan,0,0,,
4.620,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11317,0.00000,0.000,nan,0,0,,
4.640,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11317,0.00000,0.000,nan,0,0,,
4.660,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07689,0.00000,0.000,nan,0,0,,
4.680,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07689,0.00000,0.000,nan,0,0,,
4.700,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07689,0.00000,0.000,nan,0,0,,
4.720,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07689,0.00000,0.000,nan,0,0,,
4.740,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07689,0.00000,0.000,nan,0,0,,
4.760,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03871,0.00000,0.000,nan,0,0,,
4.780,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03871,0.00000,0.000,nan,0,0,,
4.800,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03871,0.00000,0.000,nan,0,0,,
4.820,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03871,0.00000,0.000,nan,0,0,,
4.840,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03871,0.00000,0.000,nan,0,0,,
4.860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00037,0.00000,0.000,nan,0,0,,
4.880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00037,0.00000,0.000,nan,0,0,,
4.900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00037,0.00000,0.000,nan,0,0,,
4.920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00037,0.00000,0.000,nan,0,0,,
4.940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00037,0.00000,0.000,nan,0,0,,
4.960,0.00000,0.00000,0.00000,0.00000,0.00000,0.03950,0.00000,0.000,nan,0,0,,
4.980,0.00000,0.00000,0.00000,0.00000,0.00000,0.03950,0.00000,0.000,nan,0,0,,
5.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03950,0.00000,0.000,nan,0,0,,
5.020,0.00000,0.00000,0.00000,0.00000,0.00000,0.03950,0.00000,0.000,nan,0,0,,
5.040,0.00000,0.00000,0.00000,0.00000,0.00000,0.03950,0.00000,0.000,nan,0,0,,
5.060,0.00000,0.00000,0.00000,0.00000,0.00000,0.07762,0.00000,0.000,nan,0,0,,
5.080,0.00000,0.00000,0.00000,0.00000,0.00000,0.07762,0.00000,0.000,nan,0,0,,
5.100,0.00000,0.00000,0.00000,0.00000,0.00000,0.07762,0.00000,0.000,nan,0,0,,
5.120,0.00000,0.00000,0.00000,0.00000,0.00000,0.07762,0.00000,0.000,nan,0,0,,
5.140,0.00000,0.00000,0.00000,0.00000,0.00000,0.07762,0.00000,0.000,nan,0,0,,
5.160,0.00000,0.00000,0.00000,0.00000,0.00000,0.11384,0.00000,0.000,nan,0,0,,
5.180,0.00000,0.00000,0.00000,0.00000,0.00000,0.11384,0.00000,0.000,nan,0,0,,
5.200,0.00000,0.00000,0.00000,0.00000,0.00000,0.11384,0.00000,0.000,nan,0,0,,
5.220,0.00000,0.00000,0.00000,0.00000,0.00000,0.11384,0.00000,0.000,nan,0,0,,
5.240,0.00000,0.00000,0.00000,0.00000,0.00000,0.11384,0.00000,0.000,nan,0,0,,
5.260,0.00000,0.00000,0.00000,0.00000,0.00000,0.14726,0.00000,0.000,nan,0,0,,
5.280,0.00000,0.00000,0.00000,0.00000,0.00000,0.14726,0.00000,0.000,nan,0,0,,
5.300,0.00000,0.00000,0.00000,0.00000,0.00000,0.14726,0.00000,0.000,nan,0,0,,
